year,abbr,state,occtitle,totalemp,latitude,longitude
2007,MS,Mississippi,"Sales and related occupations",121100,32.7673,-89.6812
2007,MS,Mississippi,"Office and administrative support occupations",179050,32.7673,-89.6812
2007,MS,Mississippi,"Farming, fishing, and forestry occupations",4830,32.7673,-89.6812
2007,MS,Mississippi,"Construction and extraction occupations",57650,32.7673,-89.6812
2007,MS,Mississippi,"Installation, maintenance, and repair occupations",47380,32.7673,-89.6812
2007,MS,Mississippi,"Production occupations",127590,32.7673,-89.6812
2007,MS,Mississippi,"Transportation and material moving occupations",96810,32.7673,-89.6812
2007,MO,Missouri,"Management occupations",92070,38.4623,-92.302
2007,MO,Missouri,"Business and financial operations occupations",113220,38.4623,-92.302
2007,MO,Missouri,"Computer and mathematical occupations",62860,38.4623,-92.302
2007,MO,Missouri,"Architecture and engineering occupations",40280,38.4623,-92.302
2007,MO,Missouri,"Life, physical, and social science occupations",21460,38.4623,-92.302
2007,MO,Missouri,"Community and social services occupations",31730,38.4623,-92.302
2007,MO,Missouri,"Legal occupations",18060,38.4623,-92.302
2007,MO,Missouri,"Education, training, and library occupations",161050,38.4623,-92.302
2007,MO,Missouri,"Arts, design, entertainment, sports, and media occupations",33510,38.4623,-92.302
2007,MO,Missouri,"Healthcare practitioners and technical occupations",162430,38.4623,-92.302
2007,MO,Missouri,"Healthcare support occupations",73780,38.4623,-92.302
2007,MO,Missouri,"Protective service occupations",56690,38.4623,-92.302
2007,MO,Missouri,"Food preparation and serving related occupations",245180,38.4623,-92.302
2007,MO,Missouri,"Building and grounds cleaning and maintenance occupations",87640,38.4623,-92.302
2007,MO,Missouri,"Personal care and service occupations",69230,38.4623,-92.302
2007,MO,Missouri,"Sales and related occupations",297430,38.4623,-92.302
